n_airlines,m_slots,max_demand,bidding_mode,uniform_eff,uniform_rev,uniform_price,uniform_fair,disc_eff,disc_rev,disc_price,disc_fair,welfare_eff,welfare_fair,uniform_alpha,disc_alpha,uniform_eq_gap,disc_eq_gap,uniform_alpha0,disc_alpha0,uniform_alpha1,disc_alpha1,uniform_alpha2,disc_alpha2,uniform_alpha3,disc_alpha3,uniform_alpha4,disc_alpha4
40,50,5,truthful,6293.427984219118,4709.229641388177,94.18459282776354,0.9456,6293.427984219118,6293.427984219119,94.18459282776354,0.9456,6293.427984219118,0.9456,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,6287.047681118813,3424.571848986173,68.49143697972345,0.9432,6251.420905227808,4149.603436916015,62.89036099942309,0.9359999999999999,6293.427984219118,0.9456,0.7274449239999999,0.6850663719999999,41.03468052395901,17.514371895293074,0.7110901599999999,0.6528695199999999,0.7372463199999999,0.6449190999999999,0.70930852,0.6448158999999999,0.7732203399999998,0.6381558399999998,0.7063592799999998,0.8445714999999998
40,50,5,truthful,6359.328536852552,5013.324908314896,100.26649816629792,0.9424,6359.328536852552,6359.32853685255,100.26649816629792,0.9424,6359.328536852552,0.9424,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,6251.327264924584,3889.3471619184397,77.78694323836879,0.9528,6297.981302813174,3873.480967978955,61.430615558294825,0.9408,6359.328536852552,0.9424,0.7547204319999998,0.6437081199999999,58.42767262135853,37.23844106775854,0.9047326599999999,0.5968861599999999,0.7249524999999999,0.4965348399999999,0.8283719799999998,0.7094534799999999,0.7259751999999999,0.6941477199999999,0.58956982,0.7215183999999999
40,50,5,truthful,7208.030402096476,4753.171919453346,95.06343838906693,0.9336,7208.030402096476,7208.030402096474,95.06343838906693,0.9336,7208.030402096476,0.9336,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,7138.107072517846,3952.7683530487943,79.05536706097588,0.9432,7166.829657186519,4215.41417791345,55.89843129499842,0.9232,7208.030402096476,0.9336,0.7778525799999998,0.6109193319999999,37.32340701474054,28.354531905773825,0.8963994399999999,0.50895298,0.8585775399999998,0.49712842,0.7699970799999999,0.7252184199999998,0.7239891999999999,0.6101283999999999,0.6402996399999998,0.71316844
40,50,5,truthful,6592.219933224592,4892.516372786386,97.85032745572771,0.9296,6592.219933224592,6592.219933224593,97.85032745572771,0.9296,6592.219933224592,0.9296,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,6518.534454692344,3923.5120165512462,78.47024033102493,0.9456,6581.06152887404,4026.300580868383,59.232146769848605,0.9296,6592.219933224592,0.9296,0.7671339879999998,0.625913596,42.94478780292809,25.8641620707629,0.8895844599999998,0.58074586,0.7959873999999999,0.5514306399999999,0.7978838799999999,0.72156382,0.7259229399999999,0.5396154399999998,0.6262912599999999,0.7362122199999999
40,50,5,truthful,5599.738578935271,4173.297340724664,83.46594681449328,0.9376,5599.738578935271,5599.738578935269,83.46594681449328,0.9376,5599.738578935271,0.9376,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,5568.210121407264,2769.998977398149,55.39997954796297,0.94,5567.403747974852,3466.1591674722567,52.2681181123198,0.9328,5599.738578935271,0.9376,0.6778127199999999,0.652297456,21.847653370142126,26.519124204388888,0.6832640799999999,0.6181574199999998,0.7116801399999999,0.5219729799999999,0.57616858,0.6721527399999999,0.6531576399999999,0.6466045,0.7647931599999999,0.8025996399999998
